hash_sec_uid,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
be1a9242fe8061933d01aead460d7ebf,0.616723,-1.4695832,0.38008437,1.1595213,0.16124749,0.40280706,0.7793218,-0.35093543
2b16e531b779cacf99f9b3a5686a8ea2,1.7602289,-0.6640219,0.5385638,1.3644159,1.9879228,0.14791203,-1.3013352,-2.6432476
c9bd7de3d366cc66a7862d14a8e9997e,1.1539179,-1.7500372,-0.66857153,-0.028015465,-0.6433456,0.028883278,1.0443668,0.006150581
f9ea587bf9f8feaa19c52e4ab248ddc0,0.6971721,-2.318792,0.3486189,0.3535361,-0.4703251,0.91967654,1.1357231,-0.53291047
0a7c713c299fa31991082b0c837b41db,0.78485066,-0.93285865,0.6954928,1.7247906,-0.010389632,-0.24403584,0.053008407,-0.15059823
57f23dcf77415a0eba9d17d297997d7d,0.7154817,-1.0128977,0.91917676,1.4498308,0.03760218,-0.35126162,0.07457715,0.047473244
292d8df6e372a5e645447825a1a3dcc2,1.7150438,-1.1015282,0.25304344,0.26128557,2.7625878,0.5825138,-1.7824743,-3.201578
c17aa8f37c95e803c82e4e4e94f84bf3,1.0375143,-1.3479242,0.0028809514,0.4835734,0.6038186,-0.41920933,-0.4710877,0.25450155
d4312d9db8d36dac8d260074cd0c6f7c,0.47617555,-1.378344,-0.3655518,0.4298925,0.07260131,-0.51438123,0.64974415,0.13616845
036ed80224f61d2a6fb1212cb9c28825,0.77399856,-0.97830427,-0.6517162,0.26043317,-0.22749454,0.6248429,0.8909712,-1.1756345
36829b55b4fff2d4ff3e75d6a3d9b190,0.3149101,-1.1502585,0.20472185,1.2921345,-0.19432652,0.060756445,0.24568757,-0.73499215
397d890f2ce4f509045d14ba4cd89b95,1.0736425,-0.20270585,0.7583328,1.2623677,3.0171492,1.0574441,-1.3933445,-2.334224
6035803ac0f14094488c326bb0eef7e5,0.77165693,-1.7411244,0.16482718,0.97820663,0.30248564,-0.13276905,1.12518,0.35296068
765010e2e1e598c3f62ed8a22eed0c17,1.2167416,-1.4691094,0.44726494,0.49526927,0.100941174,0.5445593,1.023419,-0.13504666
a1321b6eb1a3f87fbb7e20ae026b779c,0.23963992,-1.5263231,0.1514423,2.330766,0.059737854,-0.5803647,0.13865507,-0.7663082
e125d91718f2573fcb86ed3f2336b084,0.417749,-0.8222558,0.79101616,1.9512596,-0.16730812,-0.3383181,0.19152641,-1.0486388
fead590191392285a6d3377856dd871b,0.83992857,-1.141132,0.5910673,1.7017708,0.07161831,-0.10624844,-0.12827465,0.30039054
72e6b49051a37265ff01da6714c907a0,-0.5405392,-1.6167231,-0.74347997,0.7657958,-0.36498827,0.9243556,0.5774698,-0.7062726
816e69cb7800a4ac249d8770f6c0b953,0.8861565,-1.4706366,0.509447,1.4419979,0.31467354,-0.84978974,0.26049998,0.45470306
d4d6f5ac47dfc0a7f7835879fafe98fa,0.155093,-0.9564798,0.33812037,1.4812753,-0.60468966,0.029189408,0.5889771,0.11608537
7d029a652c731ee0607876f21795b642,1.12718,-0.77930003,0.24776872,0.75667274,3.7083108,-0.053099632,-0.81353164,-1.0435736
400010403d11b825a9fd5f2ec2c9a0ca,0.40085882,-1.9001669,0.45286134,0.91094613,-0.035693772,0.7337357,0.768829,-0.8671075
79820b17affd6150d6d4c398a487bfdf,-0.20542721,-1.8103981,0.46694425,2.2448587,0.068902306,0.09958696,-0.51784396,-0.75260043
a0f0f50467426ac0189db26e6629e7fd,0.302225,-0.98073244,0.6046513,2.180891,-0.21294963,-0.13787246,0.033107847,-0.92871565
9d2ea68d8e98e0a6567f743a00e3d227,0.6947003,-0.7669345,0.6393828,1.966609,-0.061814733,-0.32165384,0.16124836,-0.9746736
b58683c2f8a33c10ac451baf2c28d1d3,0.5273154,-0.6827937,-0.36683685,0.95754623,-0.41561967,0.22299334,0.49129814,-0.468443
72eb1f01d641a6d93af190ac27ad7dbb,0.7642098,-1.6810426,-0.06462792,1.3220313,0.22015327,-0.0007018447,1.0850462,0.08215719
36d8903f5c6def3fe229ec21743a34be,0.22581266,-0.9123168,-0.42352226,1.1236575,-0.35757506,0.2516167,0.3601355,-0.92598486
af10c5de1a9eb49e0bfaf2209ac3e73d,0.74972165,-1.5083463,-0.17326085,1.0762672,0.16385138,-0.46067488,0.44662035,0.17284903
28082c2f96198fef33976162528ee880,1.2708874,-1.8522317,-0.040834107,-0.2771674,0.8065558,0.12863448,1.7948736,0.28573623
dba4131427016cd95539c541d3aad0c7,0.7535518,-0.9134656,0.529339,1.194309,-0.072052725,0.2118057,1.1811048,-0.88736117
7a22abc587bbf1d101ff40fa6276a572,0.84263545,-0.37895274,-0.2959971,0.2852602,2.5071533,1.551113,-1.0623643,-1.693391
8843ee10cab53d232721103d2abd9743,-0.0032647252,-1.4233906,0.84635526,1.0532966,-0.070242055,0.18346727,1.0200667,-1.0169079
e7deabf102d9479a7069d039cc4cf115,-0.03526698,-1.4158111,-0.5338151,1.5488683,1.9780682,0.96092135,0.57317483,-0.32081553
4c06d19c240bd751e71be10cd781e5a5,1.8751923,-0.76260465,0.006184479,0.21534064,0.13554266,0.6688657,1.8527051,-0.6153199
7d080f11894a0b06ed21c1daa2285756,0.36488152,-1.6934581,0.6720422,0.83364856,0.21514016,0.30076188,0.75734675,-0.1290533
654be750ec4a1bdc06d2d990afa2bfb5,1.1905092,-1.3796244,-0.728175,0.15545362,2.295036,1.2370954,1.1930183,0.22942048
56dfa06c45f5418d1ea1a3e4182a074c,0.7444931,-1.2561903,0.38677987,1.8073826,0.18759131,-0.82864773,0.3474712,-0.250603
ae501f59cce9183afd94eff11497b39d,0.35573965,-1.3798946,0.5724892,1.9448228,0.03760498,-0.06032008,-0.24169317,-0.2756903
181162648697636f152a967c0d5b6988,0.34173226,-1.4776878,0.024136623,1.1576385,0.11388349,-0.6609851,0.5783974,-0.832991
bbf7a7f1f1df1b3c17629ae641e616c6,0.9762147,-1.3687451,0.37188122,1.8082767,1.3855319,0.55445015,-1.4481456,-1.6327868
5a216cb66cc309c044fadd6daa951540,1.4510031,-0.46296227,0.016193172,-0.63343143,4.36457,1.548523,-2.0670466,-3.0025573
eef5005a62e25709bbb93df79ee39462,0.34778476,-1.9453057,-0.036308564,1.4509252,0.20883739,0.045330644,0.95599097,-0.21660256
2cfcd963defbc629533a550b6553e40f,1.319673,-1.5559255,0.2668245,0.5814903,0.123404615,0.6888919,0.90226424,0.17177826
3f51a38be8aa894aedd42bd938fcc9e0,2.9997776,-0.77726376,-0.03925792,-1.0379168,6.7156324,0.9761073,-1.7080001,-2.384763
f15f1ecb0e6943dec8e9788ae137021b,0.43729347,-1.3603497,-0.4904125,0.6289221,-0.04395879,-0.37223154,0.6168425,0.21017823
91c12807860da0a7a3941aabdd5ada7c,0.66100675,-1.4188856,-0.020991364,1.0060349,0.096876316,-0.5573261,0.56380546,0.010268517
7d68dd774ae44b6124d25c2df548b272,0.13305043,-1.3153158,1.006338,1.5968456,0.022731835,-0.35779333,-0.035911024,-0.5422536
811e7bff8911d7f599f3adadcdc67b03,0.5452518,-1.3501282,0.0036878195,1.2508981,0.02002954,0.16155243,0.0359962,-0.33696866
38ddf3015281b7cdc22675adf842df20,1.3331528,-1.3004467,-0.4605182,-0.028519183,0.18123972,-0.46741176,0.76798385,-0.0033494756
894b9fc6c1e7b4dec5ddbd58c7943c1e,0.7868398,-1.5222633,0.71036285,1.200671,0.45698237,-1.0237973,0.277052,0.34508893
a0efe1305335ed618cb2a14aaccdf96c,0.36202592,-0.8309427,0.86063606,1.8999145,-0.21303707,-0.33623087,0.20873815,-0.91921556
210581fe5b0edcc81b5fcdda6f9ba22a,0.5993292,-0.76708,0.6833733,1.9838057,-0.08669383,-0.3491555,0.18463051,-1.1325048
61d728e1d5cfd8d0ef9b353047158f58,1.0310621,-2.1208072,0.14170273,0.49777022,0.45587862,-0.011719048,1.1132922,-0.05280157
ba5f8097832a7abee1029668d68de322,0.7005876,-1.6091447,0.36738428,1.6524379,0.39251155,-0.7805302,0.11928627,0.1186922
c0cfa5f781985dc2b78ea0eacb74052b,0.78682274,-1.230156,0.6864026,1.554579,0.2551502,-0.2840966,-0.1335834,-0.057525553
2959892eeecfb78508b4444f710cec9a,0.8766709,-1.1708463,0.5894332,1.6537542,0.11929541,-0.118716955,-0.1492657,0.36614087
133551d39cb7e780e543f2489fb30e31,1.0427394,-1.5414631,-0.26253745,-0.2294563,-0.7166136,0.48701835,0.7632954,-0.3075889
4d0057a2dd8e5abbca2d70a81cfac6f7,1.1259166,-1.5241828,-0.42947182,-0.0853115,-0.75163347,0.6123413,0.7210587,-0.20309243
6d0d2eb710e6ebbfc286dbd38d948e41,1.0034009,-1.0946481,-0.49723026,0.4918466,-0.11577196,0.33716124,0.3595868,-0.8555719
1bcb4e118600ba78ca66f796fe264483,0.6128513,-0.9979556,0.85875386,1.6091629,0.05415129,-0.38982016,0.084976315,-0.4869555
72e3bfcebf0fdc446b2fc17a6c094a6f,0.8866855,-1.2901733,0.114328526,0.49929586,0.5253764,-0.5027389,-0.3744743,-0.046697617
a2f51f9fbff598df1e258174fa04315e,0.11593506,-1.3495212,-0.18460493,1.7933772,-0.4486397,-0.37108386,0.76528543,0.1307691
d50d790457cf28ffa417689ea433b136,0.8732495,-1.238307,0.6477886,1.3878864,0.3456519,-1.0651278,0.43942583,-0.11937707
332568cd083ab8a56d122fa1332cfea6,0.21381803,-1.0565398,0.17893504,1.4600595,-0.29922968,0.07474917,0.3013798,-1.0599296
d645a57bf09e38e536cc3dd2c93cac53,0.4808998,-1.2640365,0.7285549,1.5692676,0.14931417,-1.0235217,0.4751708,-0.44497737
9fe46851cbe123fb9751a1eb3fccef5d,0.37554044,-2.1341965,0.07393547,1.1719478,0.36893576,-0.0117304325,0.8682824,0.14135075
c1e1deda7df8c13b4298945b110012dd,0.048233286,-1.1765063,0.8638498,1.9346678,-0.16193157,-0.2438662,0.010054171,-0.8807012
5b87fb23a0e3c8fc218b626bad37be95,0.848406,-1.1701283,0.5736939,1.5416234,0.2055251,-0.9531684,0.45269784,-0.02078665
ebe8fc128b3fc913eddcee466553f2ea,0.267273,-1.0555496,-0.11781458,0.6151891,-0.2361641,0.11966741,0.35693145,-0.25392178
6d2ff34835dbc339e8ffe2b0aca6324b,0.34385943,-1.1545738,0.9301024,1.6292789,0.0013271514,-0.34768146,0.024787694,-0.4765375
69cef9465e980a0ea99c118484a57643,1.879554,-0.8088847,0.2672561,-0.012430221,3.2187855,1.8125875,-0.44154817,-1.6595185
128725a49a581c823a0035ff10f5ae32,2.2368011,-0.8625439,0.45984116,0.90129876,2.7704217,0.30837524,-1.7913008,-2.0643938
4e147bf481bc57bbac172078e75338ac,0.64754575,-1.0150727,0.9573676,1.4470142,0.11642101,-0.46924323,0.1051112,-0.403739
2c24d6752e872d368bd3168f16b30dc5,-0.0075377375,-1.5269506,0.7100072,1.9545221,0.06786614,-0.17008263,-0.25051612,-0.8283758
fbd37c44a70317ef916ddb06b7b5ef1c,1.0731134,-1.4631448,0.34333315,0.48604062,1.6423055,0.6270685,-1.3465966,-1.8422973
07acbf0dce319cb5e5eec066be17a0cb,1.2950512,-1.9006729,-0.16995637,0.30315498,2.660493,-0.1931907,-0.07711136,-1.1378042
385fa794cc3f1ec4c620cfde5a798bfd,0.43731713,-1.437748,-0.025034228,1.2888312,-0.25058168,-0.4439286,0.71880025,1.0721755
7021990fa533a83d283a6b860d97b02e,3.002062,-0.73442775,-0.26874116,-0.81408036,5.1080856,1.1166743,-0.64807826,-1.7129734
35fedccb924b3273033d6bace8abdfa8,0.67994887,-1.575221,0.7502443,0.55216444,0.2811746,0.2278125,0.8345063,0.33969525
74676d97836ff8c5bdeda3398599991e,0.029795542,-1.3258312,0.9542216,1.7506542,-0.08043326,-0.25869083,-0.06035517,-0.58731675
58747be86cd2c7d088c9c3971f6c1c89,0.7561465,-0.6336514,0.6276044,2.015017,-0.14625347,-0.30911434,0.23501986,-0.9641837
777e615e55f90f3073fc521cf4422255,-0.0032072514,-1.1146559,-0.28246704,0.9968556,-0.3172831,0.21927026,0.29318732,-0.8673304
8d291536d54dfdb24f0029bb0496f98d,0.19983833,-1.2963984,-0.80689275,1.4202251,-0.27085346,0.6086949,-0.025918514,-0.52329564
958a59bb1bee81cfc02ac83964f801d1,0.103630766,-1.0285112,0.6339697,2.2649426,-0.2248317,-0.16339612,0.027934581,-1.2994357
1da6e42a5cb110e57587fc387dd3082e,0.68822986,-0.93390685,0.5283128,0.7242336,-0.05547271,-0.24240345,0.4606192,-0.36380267
b326a304742def94e6520974fb13cd5e,0.8437404,-1.2955282,0.50232035,1.5595722,0.27860564,-0.90427625,0.34949332,0.054701857
f3cbe989f95c25becaf7307e89ba3977,0.5090234,-1.8518848,-1.0485148,0.44564298,0.019445473,1.1681087,0.23544014,-0.37906522
ea01be3563c7e0ff75bd3875cc29c4a9,0.33356732,-1.0116351,-0.6173705,1.2277197,-0.30719328,0.39510405,0.22236001,-0.67016274
76a3cd6cdf61497f31654c8ac5f2f237,2.467245,-0.778346,1.1855761,-0.11779711,4.1587396,0.14543569,-2.4864793,-3.666372
3902cd863ea31357c3ff1c2454f204e3,1.095941,-1.7693139,-0.60985184,0.7795633,0.8683578,-0.6789501,-0.43410408,0.48842636
8a1390b731e231c98f48816829a3a708,1.962123,-1.6498175,-1.0388283,-1.1007289,2.7849097,0.22631973,-0.48820728,-1.7517447
c8e729b2a126df158a6cbbf35be94cc4,1.8526393,-1.1703839,-0.9821994,-0.6767986,3.1719463,1.3026264,-0.10252455,-1.2565393
c72673e7a85fc918e6f805182f3ed3f1,0.9268625,-0.97498435,0.3804876,0.7053453,0.05018436,-0.1705223,0.36769944,-0.042908646
f5ea717c9df56fd3607cf7ba6edda6e9,1.6114433,-1.0136752,-0.38813576,-0.029607981,3.3443313,0.9747744,-2.1597881,-3.9156387
bae9401d964657df6e9ca628afe72b22,0.81410354,-1.2476943,0.7931907,1.241585,0.34518635,-1.1403714,0.48298565,-0.05843953
1f06ff1958c8d63e7d042e8d614164f5,0.63076085,-2.0932298,-0.30314937,1.4802418,0.30578738,0.27111864,0.74558413,0.52220196
79f0cca1a664d37394d0315bd95f8736,1.9363958,-0.4386652,-0.15105085,-0.7995329,4.80487,1.6801058,-2.3249183,-2.696081
e0e88b3fc84c85f38a45297f64bcf2f4,0.026211485,-1.123833,0.42136213,1.2523774,-0.30343276,-0.043620348,0.3542457,-1.0482727
fad1cc47205e414c340af57057fd3a37,1.1373062,-1.4276472,0.66873795,1.1958238,1.1601114,0.085820615,-0.9800812,-0.44145995
40462ff5b3adb4df04fb633f8b25e390,0.96502906,-1.396612,0.45724735,0.66202855,0.2998522,-0.4388175,1.4338852,0.13133475
2870e825b84feed9963acf7ad774494b,2.3910096,-0.3760547,0.55497175,-0.42970225,4.527235,1.9611921,-1.2104994,-3.7851543
ad959c689a4b3970a0fbd2b316955cc4,0.86152714,-0.9874894,0.17888595,0.9677582,-0.2521634,-0.693856,1.0389444,1.1419866
a9316721c947d1d6d2892892dc5b426f,2.7670836,-1.9808259,-0.5002112,-0.99183846,3.340267,0.45062548,-0.12291473,-1.9647653
bc2f4376bae7db1c999e8359883e99c0,2.1074364,-1.5601728,-0.19712882,-0.12091264,3.5194204,-0.16380227,-0.42651337,-1.4272943
08c4d9ebfcdc81ec5b3803f6af164d52,0.16778727,-2.309308,0.09764024,1.2001787,0.39720106,0.004390776,0.78085124,0.032914005
a32343289e9457cc1488fdeb78d0132f,0.5673672,-1.8213305,0.015307507,1.2919542,0.26778936,-0.049016118,1.037051,-0.1078547
481e59e92011bc11c5a463df163eabc0,1.4903089,-2.2916148,-0.35988203,0.5113249,-0.30177432,0.5709027,1.452433,0.34229028
9648956c91174defdc9fdee2740a0c68,0.17160474,-1.4460009,-0.83149976,1.2144519,-0.18439001,-0.11684704,0.4726747,-0.31083408
5d747ade95a44409e15061db5a63c5cd,0.8457394,-1.4489154,-0.9270324,-0.1306636,0.37758893,-0.004415363,1.1471249,-0.35056698
41cc9c440f5fad9497cb24a974a4b467,1.4871367,-1.4869139,-1.0034475,1.0403886,1.5630606,-0.21272129,-0.3127012,-0.27104473
3c542d91095040cb46ed2ebd3c6017ac,0.5722821,-1.3457246,-0.1984406,1.4619011,-0.23691839,-0.40299702,0.7154143,0.86135435
0f2c2ab59088a836854a6963ec1c58c8,1.077669,-1.1941069,-0.46535638,-0.41202924,0.11165797,0.5021994,0.8536823,-0.107145496
20c0f17b7d10ddc9284bb67f978d1664,0.41678745,-1.1820104,-0.5206053,0.7922512,-0.089404054,-0.4522314,0.7340285,-0.41546118
02796cb651f51e3e1af75ec1a9880edf,0.67541,-1.6553563,-0.6518183,0.47019783,-0.99502295,0.88580996,0.5880755,-0.58989644
0ffd8f4d45e6381a8335e58133c33a35,0.71489155,-1.1933461,0.027400156,1.185092,-0.06249083,0.17756009,0.12260622,-0.0056094453
15c25f966e4558ef441e43df0a128160,0.69442505,-1.2211428,0.564518,1.6410272,0.21605319,-0.97614765,0.4359596,-0.4010013
994dcc1f0be85bc9bdb7507837d03d4d,1.0383829,-0.70463437,0.77398044,1.5680422,0.021703446,-0.3870182,0.20721585,-0.17587599
db6bb42855fdb594891aac6c42ddb58f,0.71082824,-1.585985,-0.05628649,0.9116355,0.2634824,-0.56689316,0.44477242,0.11487872
126ec19d56653006203b91287e22c2f3,-0.0021028966,-0.9173442,-0.05817858,2.220753,0.96224314,0.15614331,0.27794588,0.21110633
d1b1f27d5dd0e4f6355888959d9ba09c,0.684629,-2.0024507,-0.41683117,1.1831932,0.31848603,-0.2234124,0.07707617,0.587317
3745928c12272f49724da5fe697796d3,1.6639441,-0.81680495,0.46715978,1.4644504,1.0594763,0.2800517,-0.91536057,-0.8389344
f83df32057d9c7e19455f1af1ece53bf,1.938172,-1.6658058,0.02886053,-0.5215379,1.9602526,1.2374549,0.24593925,-1.5470605
e83c214476f4d39c6c35ffa6bf14d7f8,2.2711213,-0.6417217,-0.15974085,-0.21412405,5.0457964,0.9087924,-0.7908284,-1.7764153
d41ea7198dd8ebea0a9b5c0d985c7970,1.0077914,-0.7567839,0.5638327,1.0344553,-0.10133798,0.20270383,1.2736276,-0.4662954
cf18a1a8e87a1314510c0d513365ee4b,0.08746044,-0.97344154,0.58744586,1.085001,-0.31915015,-0.18776667,0.5011483,-1.1083524
fd8f85c57e57995c724d9d2f7d072520,0.84338325,-1.4413718,0.27263537,0.97611237,0.2623731,-0.3336646,1.3491856,-0.22540796
b647cc1fca9009c2f6033d5d7f912a00,0.9909151,-0.41049936,0.29248127,0.5356065,1.6635923,1.0996008,-0.36160213,-0.18203866
608a62e39da4f24f32dde77558be4390,0.97806007,-1.2805349,0.7383761,0.40642002,0.14373201,0.1978414,1.2669716,-1.1148291
a5107335182fb34b111f6110e866a663,0.72314954,-1.799526,0.18985613,0.9544172,0.3662544,-0.18084121,1.0974237,0.21243578
36c5b0ba3d2f366b679a2f3d19b25b67,0.45793778,-1.3551685,0.032752477,1.2496519,-0.2604943,-0.51196456,0.79123515,0.94986606
790c3f74c8efb8ce59fa9f6058603614,1.917679,-0.9185906,0.6905966,0.85032725,2.171614,0.09733236,-1.3829778,-1.6169493
93618a2f366ec84fd372247a7ac23d43,1.168631,-1.5859573,-0.88905424,-0.25312397,0.31476122,0.006809145,0.98985845,0.11989022
854069b8130b1ddd8d8f04ca94d6aec2,0.20541246,-2.468656,0.16367085,0.5236578,-0.3990118,0.2821047,1.5744838,0.033500396
fe38938c7e90fdd9c26ae820403c0188,1.3936177,-1.8065114,0.046088777,0.5061667,0.3243,0.06022629,1.2609371,0.3341366
f2ad63200595de83518ff4412115ef13,2.2537358,-0.672984,0.7256389,0.7299894,3.2029834,0.34997666,-2.0801668,-3.2089114
e3433f5f620aa0cb6e2e8c592a4c7d4c,0.76894736,-2.330401,-0.27301785,-0.0064831674,-0.452218,0.10059512,1.1316985,-0.5070965
b97bb9fa40c0fca576ffd321a59d4c74,0.5143253,-1.9143313,0.22597094,1.002476,0.3499766,-0.1706124,1.0545906,0.057333313
faecc1c1295ce31f4ef37a3e9b22b7dc,1.1054189,-0.6011923,0.66899425,1.7127967,-0.041446008,-0.33160305,0.23316038,-0.25448442
81699f59d08aa717c8965bfc7a4c95e1,0.63831574,-1.2652324,0.73818845,1.4345142,0.24828604,-1.0688298,0.4649696,-0.27741766
f7ac24c98d4401d779516f7508aa4ee7,1.248898,-1.4658959,-0.30979088,-0.5780988,0.48900712,0.6848874,1.0599905,0.15557575
78e1550813775af7563d1baf7b1babfb,1.4436573,-0.16124672,0.68888146,1.0641048,3.8435183,1.1166269,-1.8305811,-2.9882658
fbca272b104d213d0ea4cf2b4df4ca6e,0.6043888,-1.4382739,-0.19475006,1.2584087,0.060797147,-0.452008,0.49969515,-0.21790108
4c6bb1cbe78f00437b4fe237a075ce49,0.5674589,-0.76667976,0.8076091,1.8482006,-0.17791107,-0.3230549,0.2138299,-0.68719435
5fa0e0c622fcbe82c851ad2c277ceddb,1.3741378,-1.1693391,0.3331491,0.45456675,2.033526,0.6694437,-1.5214287,-2.6154745
d479f59b97eb6cccf5d86d7170372b51,2.331573,-1.1592164,0.15906276,-0.25073525,3.4169772,0.49020183,-1.9659864,-2.4880922
46f2c23d3ba7a4a89078c5bcf5d871bb,1.3286893,-0.19996235,0.786775,1.0397462,3.2824745,1.1034074,-1.5498914,-2.1580226
6faa76585a030956c6a69112585edc6f,1.1933843,-1.8599528,0.096113764,0.5754925,0.32551378,0.0057373643,1.2538186,-0.05333107
5dca244a977c36b4d2633a4f585af12f,1.6570188,-1.3088884,0.23554821,0.14718094,2.099734,0.36806482,-1.2742587,-1.577702
0248b97eaa77b942dca492e0741f3f5a,0.23734106,-1.0417223,0.6940445,2.0915518,-0.22245777,-0.14264059,0.02165538,-0.7944408
f35fcbf2cb0c5230077f797372012aac,0.60808545,-2.2058196,0.49129573,0.3231091,-0.5543042,0.82738316,1.2273515,-0.6418189
ba6d76d0589808898da086e3e29e3271,0.6101199,-0.84058887,0.6906294,1.9210167,-0.12543958,-0.2566111,0.12822646,-0.64895713
71f11212b6c9d665c25e72f2e21d5746,0.83103746,-1.8108495,0.43820974,0.5365367,0.45477033,-0.3280388,1.1700959,0.6280977
5bda20020326b9fc2793a87e01978b17,1.9007366,-0.5952763,0.6015314,-0.23622051,3.9102757,1.5619674,-0.8810128,-1.239857
60bba755d447a999980a9a5f053aaa5a,1.5335613,-0.9406767,0.44323513,1.514,1.3468183,0.32054007,-1.1312832,-1.3281404
8770fac0ecfb19dc5d9a3bfffd174fab,1.745282,-1.0300702,0.2089807,0.37054732,2.375784,0.6889055,-1.6370717,-2.6900914
3303de166c5e10ce39810a1e7c7cf9b9,1.4626831,-1.2948648,-0.45343742,-0.078026384,2.153813,0.6991447,-1.4042407,-1.5043583
ef693c3564251cc17bf3817cf8420c22,0.69193286,-1.4232223,-0.35225883,0.36973467,-0.059257455,0.34922555,0.20261061,-0.67821217
36d37f87cd1b9eb2208d3b904786ac71,0.9872865,-1.3456463,-0.026598075,0.80819,0.26927483,-0.6647941,0.58948505,0.1418541
ec0b474b19293e5127fe537f0b4cfa86,0.9607573,-0.39240423,-0.44381675,0.3202317,2.8051744,1.5425115,-1.1773307,-1.9029869
384a93e2fea4ee0d895e8cc564a16188,1.3497173,-1.145678,0.54355925,1.420088,1.729631,0.42340386,-1.4830953,-1.7878886
72045a70df845f407de7880136c1eb60,0.21399842,-1.2833508,0.19370271,1.3404726,-0.2829566,0.23018622,0.13108526,-0.38881895
f1e3266e7252a6f304ef4c646362752a,0.45406646,-1.5407177,0.33930662,0.4914221,-0.04623062,0.7688129,1.4590551,-1.1339767
977d20ac0b914bb86e34ed676c3a5268,0.94592136,-0.33573484,0.7889621,1.2850448,2.8729017,1.1545537,-1.4349295,-2.0644734
2bd60990b8164639a0e43a58e2cbe69a,0.5882287,-0.4137061,0.350592,0.86252534,1.9519602,1.2732731,-0.72825277,-1.7823648
4f51a95a5c328905f4ce07414da8566d,1.0444978,-0.40025872,0.73311526,1.799408,-0.1808711,-0.38929737,0.38818505,-0.58585036
4befbf10c4ac56468f0fa33e2306b952,1.371617,-1.7247323,0.1479357,0.4542301,0.36719328,-0.09412697,1.3478414,-0.059107102
bd70e1281b7f22e6888c786200d30155,0.5753651,-1.1423281,-0.123418786,1.4882436,-0.3575681,-0.4650997,0.8714792,0.6679381
d55af004efbf6f2403fc2cbfed4ab304,0.8325915,-1.4304743,0.82540715,1.074554,0.44479567,-1.1121191,0.36925578,0.36791328
fb4fcb1f3804fd9c294b8fe74527859c,1.0972196,-1.7481242,0.28910032,-0.101599544,0.32677948,0.79036415,1.3679749,0.022988461
e56ab9d2adc69afb268ff4dafd598d46,0.7236602,-2.1237597,-0.3939623,-0.2440584,-0.49569756,-0.11727899,0.91296303,-0.18312162
1f0637a498d1eb9cb53b905cdd84eecc,-0.08463319,-1.4665973,-0.22793804,0.7762146,-0.112955995,0.22295436,0.09136903,-0.50992584
51f2fe48786c340f8b565a5711ac95b8,0.6578357,-1.4960134,0.591949,1.4664459,0.34367073,-0.92536336,0.26547265,0.07669184
bca0d5ca0ea4aefef432c33f22ceb419,0.9799617,-1.4200227,-0.64021796,-0.2155346,0.07594048,0.66137123,0.64654636,0.018067054
8f739416896f2850b53ec2325168154c,0.50852376,-1.2299716,0.018083056,1.3056068,-0.324059,-0.51641,0.8624457,0.8678416
4b0144ac86ba2eb682f085a5df949a45,0.964865,-0.52963036,0.77631074,1.058014,2.4726055,0.8910362,-1.0063695,-0.6104139
6d3f24eb89b48e21f3dbad8275fe9be5,0.4657231,-1.3196616,0.6654679,1.6267536,0.14788395,-0.95925164,0.41726598,-0.3667899
134f67a9a0dd7bbe8bf99d9600b0a4ab,0.6839869,-1.6680374,0.46390322,0.7094829,0.34712422,-0.38874385,1.2819937,0.053429045
50279aabfa83ca3e09dead7d23aa0b08,1.2837163,-0.6974795,0.31905147,-0.3112279,2.8452368,0.47951508,-1.2793821,-0.59867144
9159b320aeb1197f75f601a6c1579b3e,0.736686,-1.1696701,0.4236484,1.8196304,0.14020902,-0.8640965,0.4173675,-0.37237516
86e503a64bb814a14f900cbce01d23bf,1.1058599,-2.3182905,0.09424432,0.25904438,-0.28362328,0.2361688,1.5839206,-0.23530671
8f548cbc2a469c63767ec02630c31a3c,-0.0020336956,-1.1658846,0.79160756,1.3749976,1.8455724,0.80699134,-0.7889902,-0.11017034
86397bc1e6ae8a688538f3dff6f2ac22,1.2119708,-1.8682584,-0.018046418,0.010014504,0.49880534,0.1624479,1.7244536,-0.05554477
d75471a8b7e8d9bdb10ce939e800afb1,0.16469826,-1.312522,1.0264174,1.5465728,0.052159302,-0.38524556,-0.032164663,-0.51899534
dec966b1d98fbda7b291c66756c61926,0.9942648,-1.1217097,0.5167564,0.89014435,0.109757505,0.27443725,1.0240266,-0.019461252
74d2dd2fa6a4b8e40372a9fd5df98636,0.39939046,-0.40103933,-0.48348102,0.81698644,2.073392,1.5118605,-0.81573105,-2.0608613
a4dbba69958bb8d2bebdfa31007ab573,0.257549,-1.2211428,-0.359746,0.8304757,-0.17610168,0.28174967,0.17423987,-0.24944586
2bccb49cc55044c2d5314d6efc8ac18b,0.8045764,-1.23337,0.7611221,1.4437637,0.21756274,-0.27072072,-0.11969751,0.27344322
513897a2b21fb79ed13da24bd99e4168,0.91154677,-0.46271533,0.903838,1.6462712,-0.106871225,-0.5362322,0.42072535,-0.82913035
ab6a3f438942a7f164910027b1a5dc31,1.1033342,-1.635452,0.2657518,-0.31237426,0.6329215,0.70772874,1.4602734,0.111200266
